minor_group,minor_group_name,TOT_EMP,economic_value,automation_susceptibility,enhanced_automation_risk,is_potentially_at_risk,is_currently_at_risk,estimated_zapier_apps,zapier_apps_per_worker,at_risk_soc_codes,potential_econ_value_at_risk,current_econ_value_at_risk,minor_potential_index,minor_iceberg_index,automation_gap,weighted_iceberg_index,state
193,193,1080.0,81855400.0,34.291589684730816,25.718692263548117,1,0,0.0,0.0,193099,12559500.0,0.0,15.34352040305221,0.0,15.34352040305221,0.0,New Hampshire
194,194,1390.0,82509600.0,43.986138631589,32.98960397369175,2,0,0.0,0.0,"194031,194061",14200200.0,0.0,17.210360976177316,0.0,17.210360976177316,0.0,New Hampshire
195,195,590.0,51972000.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
211,211,11090.0,624463100.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
212,212,90.0,5693400.0,33.28676470588235,24.965073529411764,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
231,231,130.0,10730200.0,37.232933199526535,27.9246998996449,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
232,232,1610.0,98639300.0,34.834406153033605,26.125804614775205,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
251,251,4370.0,446359500.0,29.15883549942776,21.869126624570814,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
252,252,21180.0,1330354200.0,27.37623339872817,20.53217504904613,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
253,253,4070.0,218937100.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
254,254,1550.0,93977500.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,1629600.0,0.0,1.7340320821473225,0.0,1.7340320821473225,0.0,New Hampshire
259,259,9090.0,383670200.0,35.72851307189543,26.79638480392157,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
271,271,2650.0,149360000.0,43.77511767970281,32.83133825977711,2,0,0.0,0.0,"271021,271022",15735000.0,0.0,10.534949116229244,0.0,10.534949116229244,0.0,New Hampshire
272,272,1230.0,70539100.0,33.372171645004464,25.02912873375335,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
273,273,2240.0,157222600.0,35.793153720895205,26.844865290671407,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
274,274,570.0,33224300.0,36.55751978104919,27.418139835786896,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
291,291,29570.0,3765948700.0,20.927128743289405,15.695346557467055,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
292,292,12380.0,738970800.0,26.153981819954677,19.615486364966014,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
299,299,590.0,44000800.0,30.29593329960977,22.72194997470733,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
311,311,15920.0,636436800.0,35.77386788048553,26.830400910364148,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
312,312,570.0,33918400.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
319,319,6600.0,311837000.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
331,331,1490.0,126582000.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
332,332,2600.0,139606000.0,38.636877828054295,28.977658371040725,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
333,333,3980.0,262129000.0,39.024287434271955,29.26821557570397,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
339,339,4170.0,182247300.0,37.1723763368984,27.879282252673796,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
351,351,5240.0,268234800.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
352,352,17020.0,622136300.0,21.41968954248366,16.064767156862747,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
353,353,27470.0,939556000.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
359,359,6630.0,192547700.0,38.611111111111114,28.958333333333332,1,0,0.0,0.0,359021,80703000.0,0.0,41.913250586737725,0.0,41.913250586737725,0.0,New Hampshire
371,371,1470.0,89100300.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
372,372,12050.0,462719400.0,31.090598739495796,23.31794905462185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
373,373,6450.0,271873100.0,45.359272875817,34.01945465686275,2,0,0.0,0.0,"373011,373013",259743000.0,0.0,95.53832284253205,0.0,95.53832284253205,0.0,New Hampshire
391,391,1280.0,66148300.0,37.43355119825708,28.07516339869281,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
392,392,1610.0,54060300.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,3033900.0,0.0,5.612066525712954,0.0,5.612066525712954,0.0,New Hampshire
393,393,1530.0,51703800.0,44.21200980392157,33.159007352941174,1,0,0.0,0.0,393011,14474400.0,0.0,27.994847574066124,0.0,27.994847574066124,0.0,New Hampshire
394,394,170.0,11558300.0,34.50980392156863,25.88235294117647,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
395,395,2630.0,94158100.0,35.5359477124183,26.65196078431373,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
396,396,50.0,1658000.0,31.91402714932127,23.935520361990953,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
397,397,220.0,8355600.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
399,399,6780.0,247237800.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
411,411,8410.0,580796800.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
412,412,41600.0,1491025400.0,33.46436326145931,25.098272446094487,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
413,413,9670.0,838080900.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,542811800.0,0.0,64.76842510072714,0.0,64.76842510072714,0.0,New Hampshire
414,414,8910.0,764816400.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
419,419,1130.0,54159900.0,32.03503067893824,24.026273009203685,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
431,431,7370.0,516858100.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
432,432,170.0,6851000.0,49.930481283422466,37.44786096256685,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
433,433,12950.0,634017900.0,31.52360188512133,23.642701413840996,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
434,434,25170.0,1104285000.0,34.111669408790966,25.583752056593227,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
435,435,11550.0,594435900.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
436,436,14890.0,710373700.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
439,439,18200.0,862893600.0,37.58869606580415,28.191522049353114,1,0,0.0,0.0,439071,9232600.0,0.0,1.0699581037569406,0.0,1.0699581037569406,0.0,New Hampshire
451,451,70.0,4046000.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
452,452,490.0,16536400.0,35.77042483660131,26.82781862745098,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
454,454,240.0,11779600.0,38.67519796380091,29.006398472850684,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
471,471,2720.0,213220800.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
472,472,18410.0,1059727300.0,33.561375132803704,25.171031349602778,2,0,0.0,0.0,"472011,472061",148515400.0,0.0,14.014492218894429,0.0,14.014492218894429,0.0,New Hampshire
473,473,400.0,17348000.0,41.56557804940159,31.174183537051185,1,0,0.0,0.0,473015,5168400.0,0.0,29.792483283375603,0.0,29.792483283375603,0.0,New Hampshire
474,474,2030.0,107209900.0,34.999249699879954,26.249437274909962,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
475,475,460.0,26092200.0,44.69791666666667,33.52343750000001,1,0,0.0,0.0,475081,3162600.0,0.0,12.120863706395015,0.0,12.120863706395015,0.0,New Hampshire
491,491,2920.0,240900000.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
492,492,2510.0,165745800.0,41.8949403979242,31.42120529844315,2,0,0.0,0.0,"492091,492092",3208500.0,0.0,1.9357956581705238,0.0,1.9357956581705238,0.0,New Hampshire
493,493,7900.0,424643000.0,33.22272125185021,24.917040938887656,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
499,499,12700.0,729936300.0,39.135358309990664,29.351518732493005,2,0,0.0,0.0,"499044,499096",6403800.0,0.0,0.8773094309736342,0.0,0.8773094309736342,0.0,New Hampshire
511,511,2910.0,228813300.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
512,512,9760.0,442128200.0,37.644444444444446,28.23333333333333,1,0,0.0,0.0,512031,9967500.0,0.0,2.2544366091102086,0.0,2.2544366091102086,0.0,New Hampshire
513,513,1610.0,64115800.0,31.671416392644016,23.753562294483014,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
514,514,8490.0,429327900.0,38.838343936383154,29.128757952287362,4,0,0.0,0.0,"514021,514033,514081,514191",113868500.0,0.0,26.52250179874171,0.0,26.52250179874171,0.0,New Hampshire
515,515,1050.0,51725100.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
516,516,2210.0,85963100.0,43.67526737967915,32.75645053475936,2,0,0.0,0.0,"516061,516062",7200000.0,0.0,8.375686777233488,0.0,8.375686777233488,0.0,New Hampshire
517,517,920.0,41864200.0,42.91392390289449,32.18544292717087,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
518,518,660.0,40663000.0,32.512595315904136,24.384446486928105,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
519,519,11900.0,609786200.0,43.02726312950846,32.270447347131345,9,0,0.0,0.0,"519011,519022,519032,519041,519083,519191,519192,519196,519198",71843000.0,0.0,11.781670362497545,0.0,11.781670362497545,0.0,New Hampshire
531,531,2550.0,159808500.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
532,532,820.0,106825600.0,28.774844028520498,21.58113302139037,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
533,533,18990.0,900489500.0,25.015890427655133,18.76191782074135,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
535,535,30.0,2294100.0,21.650939542483666,16.23820465686275,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire
536,536,690.0,25919400.0,34.518055555555556,25.88854166666667,1,0,0.0,0.0,536051,3121200.0,0.0,12.041945415403134,0.0,12.041945415403134,0.0,New Hampshire
537,537,30370.0,1162197600.0,33.239060775825486,24.92929558186911,1,0,0.0,0.0,537064,133330700.0,0.0,11.472291803046229,0.0,11.472291803046229,0.0,New Hampshire
111,111,66450.0,12236215700.0,37.9489755662539,28.461731674690423,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
112,112,32210.0,6056918200.0,43.30127720067601,32.475957900507005,1,0,0.0,0.0,112021,2311623000.0,0.0,38.16500278970253,0.0,38.16500278970253,0.0,New Jersey
113,113,99240.0,18611342000.0,35.60425584169499,26.703191881271245,1,0,0.0,0.0,113021,5720796800.0,0.0,30.73822833409864,0.0,30.73822833409864,0.0,New Jersey
119,119,99410.0,14977162600.0,36.58249797149622,27.436873478622164,2,0,0.0,0.0,"119041,119121",3062847900.0,0.0,20.450121173151985,0.0,20.450121173151985,0.0,New Jersey
131,131,186160.0,18682894000.0,37.343760036197075,28.007820027147805,1,0,0.0,0.0,131111,2370812000.0,0.0,12.689747102349347,0.0,12.689747102349347,0.0,New Jersey
132,132,95040.0,10864826600.0,34.42229821433558,25.81672366075168,1,0,0.0,0.0,132099,492820800.0,0.0,4.535928810865697,0.0,4.535928810865697,0.0,New Jersey
151,151,151590.0,18023116400.0,67.78917017768813,50.8418776332661,13,2,0.0,0.0,"151211,151212,151221,151232,151241,151242,151243,151244,151251,151252,151253,151254,151255",16238879600.0,8118590100.0,90.10028698477474,45.045428991403504,45.054857993371236,2.6317966627993132,New Jersey
152,152,10350.0,1296441600.0,54.73437095111935,41.05077821333951,5,0,0.0,0.0,"152021,152031,152041,152051,152099",1067338600.0,0.0,82.32832084376189,0.0,82.32832084376189,0.0,New Jersey
171,171,3760.0,367058600.0,44.271162198238365,33.20337164867877,2,0,0.0,0.0,"171011,171012",271796100.0,0.0,74.04705951583752,0.0,74.04705951583752,0.0,New Jersey
172,172,35820.0,4083727200.0,50.88750041894734,38.165625314210516,9,0,0.0,0.0,"172011,172031,172061,172071,172072,172141,172161,172171,172199",2192236400.0,0.0,53.68224400493745,0.0,53.68224400493745,0.0,New Jersey
173,173,10790.0,752891000.0,47.1360971556404,35.3520728667303,4,0,0.0,0.0,"173012,173021,173023,173028",151023300.0,0.0,20.05911878346268,0.0,20.05911878346268,0.0,New Jersey
191,191,11280.0,1244160500.0,46.222613354573625,34.66696001593022,2,0,0.0,0.0,"191012,191029",176159500.0,0.0,14.15890473938049,0.0,14.15890473938049,0.0,New Jersey
192,192,11980.0,1183578800.0,51.13892878027309,38.35419658520482,5,0,0.0,0.0,"192012,192021,192042,192043,192099",179842400.0,0.0,15.19479733837747,0.0,15.19479733837747,0.0,New Jersey
193,193,6080.0,679563800.0,37.79504088822264,28.34628066616698,2,0,0.0,0.0,"193011,193099",50309800.0,0.0,7.4032489664693735,0.0,7.4032489664693735,0.0,New Jersey
194,194,8130.0,467509600.0,43.066840410406584,32.30013030780494,2,0,0.0,0.0,"194031,194061",194922900.0,0.0,41.69388179408509,0.0,41.69388179408509,0.0,New Jersey
195,195,3130.0,273424200.0,38.03258689839572,28.52444017379679,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
211,211,68520.0,4584312700.0,32.11500753587455,24.08625565190591,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
212,212,2320.0,154579300.0,35.44987673431945,26.587407550739595,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
231,231,27500.0,4779136300.0,31.888729671658695,23.916547253744017,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
232,232,12080.0,846971200.0,34.27203406615172,25.70402554961379,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
251,251,34820.0,3900303300.0,29.647050316543293,22.235287737407468,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
252,252,154230.0,11938131700.0,27.37623339872817,20.53217504904613,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
253,253,30380.0,1681784600.0,26.852572998896534,20.1394297491724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
254,254,6090.0,427843900.0,43.4726289428815,32.604471707161125,1,0,0.0,0.0,254013,3268800.0,0.0,0.7640169697405993,0.0,0.7640169697405993,0.0,New Jersey
259,259,59250.0,2504261900.0,34.41799428104575,25.813495710784316,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
271,271,18200.0,1308179200.0,45.5520848271379,34.16406362035344,3,0,0.0,0.0,"271021,271022,271027",180033300.0,0.0,13.7621283078037,0.0,13.7621283078037,0.0,New Jersey
272,272,12360.0,1142809000.0,29.25246084413964,21.93934563310473,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
273,273,13770.0,1110581600.0,34.22804476040579,25.671033570304342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
274,274,6810.0,506986000.0,38.47574765727339,28.85681074295504,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
291,291,170960.0,20811377900.0,21.802777775304836,16.35208333147863,1,0,0.0,0.0,291129,165894400.0,0.0,0.7971331874185994,0.0,0.7971331874185994,0.0,New Jersey
292,292,74460.0,4682021400.0,27.698740654228704,20.774055490671532,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
299,299,3050.0,247443300.0,28.884981933805467,21.6637364503541,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
311,311,137070.0,5221653100.0,35.77386788048553,26.830400910364148,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
312,312,5780.0,302491100.0,25.89066740537329,19.418000554029963,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
319,319,45980.0,2157665800.0,26.912466920975366,20.184350190731525,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
331,331,11670.0,1385880600.0,37.65040404040404,28.23780303030303,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
332,332,6720.0,553690100.0,43.55238633915104,32.66428975436329,1,0,0.0,0.0,332022,13970000.0,0.0,2.523072021695891,0.0,2.523072021695891,0.0,New Jersey
333,333,33880.0,3115623300.0,37.830002750087885,28.372502062565918,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
339,339,60480.0,2520969600.0,38.18140968508615,28.636057263814614,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
351,351,32200.0,1778882500.0,26.615126050420166,19.961344537815126,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
352,352,67510.0,2575134400.0,23.842933006535954,17.882199754901965,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
353,353,160500.0,6330623300.0,19.989945409982177,14.992459057486634,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
359,359,39370.0,1413285000.0,38.611111111111114,28.958333333333332,1,0,0.0,0.0,359021,316060200.0,0.0,22.36351479001051,0.0,22.36351479001051,0.0,New Jersey
371,371,7910.0,491502700.0,39.18464052287582,29.388480392156858,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
372,372,86270.0,3376609400.0,31.090598739495796,23.31794905462185,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
373,373,31690.0,1375893000.0,45.359272875817,34.01945465686275,2,0,0.0,0.0,"373011,373013",1363851000.0,0.0,99.12478659314351,0.0,99.12478659314351,0.0,New Jersey
391,391,9760.0,526514300.0,37.43355119825708,28.07516339869281,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
392,392,6980.0,255151000.0,41.852941176470594,31.389705882352946,1,0,0.0,0.0,392011,14915800.0,0.0,5.845871660310953,0.0,5.845871660310953,0.0,New Jersey
393,393,16260.0,594982600.0,40.15752134187009,30.11814100640256,1,0,0.0,0.0,393011,160958800.0,0.0,27.05269028035442,0.0,27.05269028035442,0.0,New Jersey
394,394,1430.0,80301300.0,38.0359477124183,28.526960784313726,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
395,395,28460.0,1144899600.0,32.498039215686276,24.373529411764707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
396,396,3030.0,109017600.0,40.50113122171946,30.375848416289596,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
397,397,470.0,17046900.0,35.95915032679739,26.969362745098042,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
399,399,39600.0,1711982100.0,28.20065359477124,21.15049019607843,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
411,411,43200.0,3479017300.0,32.22091524331293,24.165686432484698,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
412,412,199810.0,7507338000.0,33.86560825622628,25.399206192169707,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
413,413,75440.0,7310634200.0,39.14716025994716,29.36037019496037,1,0,0.0,0.0,413091,3876591600.0,0.0,53.02674834968491,0.0,53.02674834968491,0.0,New Jersey
414,414,38330.0,3889223000.0,39.9348283613223,29.951121270991724,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
419,419,12460.0,908957000.0,36.32259760690102,27.241948205175767,1,0,0.0,0.0,419031,185056200.0,0.0,20.35918090734765,0.0,20.35918090734765,0.0,New Jersey
431,431,53110.0,3986436600.0,35.07732980832783,26.307997356245878,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
432,432,1220.0,51788200.0,41.78852247969895,31.341391859774216,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
433,433,84480.0,4440498400.0,33.26644996880889,24.949837476606668,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
434,434,157810.0,7139665500.0,33.499163452722755,25.12437258954207,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
435,435,75690.0,3963361200.0,30.948927997511408,23.211695998133553,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
436,436,84780.0,4641519900.0,32.783828035426716,24.587871026570035,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
439,439,94720.0,4468376500.0,40.37150772621148,30.278630794658618,2,0,0.0,0.0,"439071,439111",102956700.0,0.0,2.304118733056626,0.0,2.304118733056626,0.0,New Jersey
451,451,580.0,28408400.0,25.53186274509804,19.14889705882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
452,452,4020.0,149050000.0,43.08537581699346,32.3140318627451,1,0,0.0,0.0,452041,13960500.0,0.0,9.366320026836632,0.0,9.366320026836632,0.0,New Jersey
454,454,90.0,4065300.0,38.132352941176485,28.599264705882366,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
471,471,16640.0,1626560000.0,34.59436274509804,25.94577205882353,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
472,472,86660.0,6715502300.0,32.09288034042935,24.06966025532202,2,0,0.0,0.0,"472011,472061",1393651100.0,0.0,20.75274547966427,0.0,20.75274547966427,0.0,New Jersey
473,473,2590.0,106703900.0,42.43338850691792,31.82504138018844,1,0,0.0,0.0,473015,20038500.0,0.0,18.77953851733629,0.0,18.77953851733629,0.0,New Jersey
474,474,17770.0,1206649800.0,34.999249699879954,26.249437274909962,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
475,475,1030.0,85854000.0,44.61274509803923,33.45955882352942,1,0,0.0,0.0,475081,9198000.0,0.0,10.713536934796283,0.0,10.713536934796283,0.0,New Jersey
491,491,14580.0,1251693000.0,33.89338235294118,25.420036764705888,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
492,492,12550.0,804276100.0,41.84662282872002,31.38496712154001,2,0,0.0,0.0,"492091,492092",26572000.0,0.0,3.303840559230841,0.0,3.303840559230841,0.0,New Jersey
493,493,36760.0,2272586400.0,32.983928414994594,24.737946311245945,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
499,499,75900.0,4574285500.0,38.51499995659421,28.886249967445664,2,0,0.0,0.0,"499044,499096",38382400.0,0.0,0.8390906077025582,0.0,0.8390906077025582,0.0,New Jersey
511,511,14490.0,1153259100.0,36.13570691434468,27.101780185758507,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
512,512,30520.0,1262930100.0,37.385076252723316,28.03880718954248,1,0,0.0,0.0,512031,18921000.0,0.0,1.4981826785187873,0.0,1.4981826785187873,0.0,New Jersey
513,513,20750.0,832417000.0,30.852195225916454,23.139146419437342,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
514,514,19090.0,945878200.0,37.177875555816726,27.883406666862548,4,0,0.0,0.0,"514021,514033,514081,514191",255642600.0,0.0,27.02701045441157,0.0,27.02701045441157,0.0,New Jersey
515,515,5800.0,285366100.0,34.50174952135737,25.87631214101803,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
516,516,10960.0,393630500.0,43.18399329428742,32.38799497071556,4,0,0.0,0.0,"516061,516062,516092,516093",37625500.0,0.0,9.558583493911168,0.0,9.558583493911168,0.0,New Jersey
517,517,2060.0,101180900.0,41.04878618113912,30.78658963585434,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
518,518,5450.0,425519000.0,30.529759236941032,22.897319427705774,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
519,519,58000.0,2744581100.0,44.26775273790492,33.200814553428685,11,0,0.0,0.0,"519011,519022,519031,519032,519041,519083,519151,519191,519192,519196,519198",890474200.0,0.0,32.44481279857243,0.0,32.44481279857243,0.0,New Jersey
531,531,22240.0,1514930200.0,35.17565359477125,26.381740196078432,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
532,532,10840.0,1186843000.0,33.0310650623886,24.773298796791444,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
533,533,125640.0,6925176500.0,25.015890427655133,18.76191782074135,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
534,534,1210.0,91322000.0,22.122855392156865,16.592141544117652,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
535,535,2090.0,185418800.0,30.793272801544862,23.094954601158648,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey
